Tr,Pr,PR_liq_alpha_1Mpa
0.723446235,0.013550136,1.26797078
0.756330155,0.013550136,1.206329445
0.789214074,0.013550136,1.151525106
0.822097994,0.013550136,1.105705575
0.854981914,0.013550136,1.064433817
0.887865834,0.013550136,1.028027829
0.920749753,0.013550136,0.993909418
0.953633673,0.013550136,0.957078831
0.960210457,0.013550136,0.950647836
0.966787241,0.013550136,0.945899959
0.973364025,0.013550136,0.943259882
0.979940809,0.013550136,0.934600784
0.986517593,0.013550136,0.928605336
0.993094377,0.013550136,0.925753019
0.999671161,0.013550136,0.917432666
1.006247945,0.013550136,0.912908649
1.012824729,0.013550136,0.912717122
1.019401513,0.013550136,0.907744013
1.025978297,0.013550136,0.897994176
1.032555081,0.013550136,0.893539018
1.039131865,0.013550136,0.88473367
1.045708648,0.013550136,0.882070333
1.052285432,0.013550136,0.875541136
1.085169352,0.013550136,0.857568058
1.118053272,0.013550136,0.833279991
1.150937192,0.013550136,0.810425489
1.183821111,0.013550136,0.795264555
1.216705031,0.013550136,0.775154391
1.249588951,0.013550136,0.764557637
1.282472871,0.013550136,0.740246073
1.315356791,0.013550136,0.730425277
1.34824071,0.013550136,0.701521396
1.38112463,0.013550136,0.703174003
1.41400855,0.013550136,0.693042379
1.44689247,0.013550136,0.668375775
1.479776389,0.013550136,0.653411341
1.512660309,0.013550136,0.645018102
1.545544229,0.013550136,0.636377698
1.578428149,0.013550136,0.61631043
1.611312068,0.013550136,0.607279351
1.644195988,0.013550136,0.594485544
1.677079908,0.013550136,0.600777564
1.709963828,0.013550136,0.560064732
1.742847747,0.013550136,0.564794192
1.775731667,0.013550136,0.557141254
1.808615587,0.013550136,0.545430921
1.841499507,0.013550136,0.532749622
1.874383427,0.013550136,0.527487014
1.907267346,0.013550136,0.519039237
1.940151266,0.013550136,0.506473757
1.973035186,0.013550136,0.494454324
2.005919106,0.013550136,0.487326261
2.038803025,0.013550136,0.481120541
2.071686945,0.013550136,0.469722458
2.104570865,0.013550136,0.461890536
2.137454785,0.013550136,0.457913712
2.170338704,0.013550136,0.447443178
2.203222624,0.013550136,0.436894002
2.236106544,0.013550136,0.43289445
2.268990464,0.013550136,0.420545816
2.301874383,0.013550136,0.41516592
2.334758303,0.013550136,0.398463985
2.367642223,0.013550136,0.397234526
2.400526143,0.013550136,0.390697789
2.433410062,0.013550136,0.380245151
2.466293982,0.013550136,0.366711046
2.499177902,0.013550136,0.364770461
2.532061822,0.013550136,0.360530503
2.564945742,0.013550136,0.352626182
2.597829661,0.013550136,0.338739758
2.630713581,0.013550136,0.332394611
0.723446235,0.135501355,1.130035283
0.756330155,0.135501355,1.12353638
0.789214074,0.135501355,1.175969669
0.822097994,0.135501355,1.124073471
0.854981914,0.135501355,1.079186982
0.887865834,0.135501355,1.039256799
0.920749753,0.135501355,1.003312601
0.953633673,0.135501355,0.971056441
0.960210457,0.135501355,0.964869744
0.966787241,0.135501355,0.95871683
0.973364025,0.135501355,0.952662871
0.979940809,0.135501355,0.94749795
0.986517593,0.135501355,0.941131284
0.993094377,0.135501355,0.935802807
0.999671161,0.135501355,0.930094991
1.006247945,0.135501355,0.924830658
1.012824729,0.135501355,0.919282216
1.019401513,0.135501355,0.914316712
1.025978297,0.135501355,0.90917444
1.032555081,0.135501355,0.903893776
1.039131865,0.135501355,0.898515525
1.045708648,0.135501355,0.89399771
1.052285432,0.135501355,0.888577492
1.085169352,0.135501355,0.865221114
1.118053272,0.135501355,0.843522905
1.150937192,0.135501355,0.822349897
1.183821111,0.135501355,0.80319943
1.216705031,0.135501355,0.784156117
1.249588951,0.135501355,0.766725133
1.282472871,0.135501355,0.750425422
1.315356791,0.135501355,0.733885491
1.34824071,0.135501355,0.718970762
1.38112463,0.135501355,0.705322663
1.41400855,0.135501355,0.691915513
1.44689247,0.135501355,0.676921407
1.479776389,0.135501355,0.663388433
1.512660309,0.135501355,0.651828228
1.545544229,0.135501355,0.639147228
1.578428149,0.135501355,0.628142666
1.611312068,0.135501355,0.614491113
1.644195988,0.135501355,0.604564719
1.677079908,0.135501355,0.593245715
1.709963828,0.135501355,0.582930351
1.742847747,0.135501355,0.571547202
1.775731667,0.135501355,0.562457935
1.808615587,0.135501355,0.552540365
1.841499507,0.135501355,0.542879402
1.874383427,0.135501355,0.532808642
1.907267346,0.135501355,0.523893915
1.940151266,0.135501355,0.514490459
1.973035186,0.135501355,0.505260721
2.005919106,0.135501355,0.496106904
2.038803025,0.135501355,0.487541769
2.071686945,0.135501355,0.478377728
2.104570865,0.135501355,0.470511867
2.137454785,0.135501355,0.461535067
2.170338704,0.135501355,0.453190688
2.203222624,0.135501355,0.445448005
2.236106544,0.135501355,0.437094104
2.268990464,0.135501355,0.428751793
2.301874383,0.135501355,0.421053055
2.334758303,0.135501355,0.413441718
2.367642223,0.135501355,0.405150013
2.400526143,0.135501355,0.397766168
2.433410062,0.135501355,0.390358713
2.466293982,0.135501355,0.383138732
2.499177902,0.135501355,0.374797349
2.532061822,0.135501355,0.368288468
2.564945742,0.135501355,0.360634428
2.597829661,0.135501355,0.353216102
2.630713581,0.135501355,0.345852996
0.723446235,0.27100271,1.126714183
0.756330155,0.27100271,1.119947508
0.789214074,0.27100271,1.113974656
0.822097994,0.27100271,1.108336499
0.854981914,0.27100271,1.098450124
0.887865834,0.27100271,1.054698172
0.920749753,0.27100271,1.016602352
0.953633673,0.27100271,0.982555025
0.960210457,0.27100271,0.976182056
0.966787241,0.27100271,0.969956396
0.973364025,0.27100271,0.96382105
0.979940809,0.27100271,0.957705403
0.986517593,0.27100271,0.951822169
0.993094377,0.27100271,0.945946458
0.999671161,0.27100271,0.940294382
1.006247945,0.27100271,0.934615479
1.012824729,0.27100271,0.929128271
1.019401513,0.27100271,0.923728161
1.025978297,0.27100271,0.91829389
1.032555081,0.27100271,0.913053526
1.039131865,0.27100271,0.907881634
1.045708648,0.27100271,0.902828685
1.052285432,0.27100271,0.897748838
1.085169352,0.27100271,0.873649305
1.118053272,0.27100271,0.851047975
1.150937192,0.27100271,0.830066901
1.183821111,0.27100271,0.810267423
1.216705031,0.27100271,0.791383032
1.249588951,0.27100271,0.773365956
1.282472871,0.27100271,0.75673926
1.315356791,0.27100271,0.740209325
1.34824071,0.27100271,0.725035887
1.38112463,0.27100271,0.710276694
1.41400855,0.27100271,0.695432406
1.44689247,0.27100271,0.682111241
1.479776389,0.27100271,0.668615114
1.512660309,0.27100271,0.656179224
1.545544229,0.27100271,0.643728601
1.578428149,0.27100271,0.631358158
1.611312068,0.27100271,0.61992334
1.644195988,0.27100271,0.608325238
1.677079908,0.27100271,0.5970925
1.709963828,0.27100271,0.58673528
1.742847747,0.27100271,0.575319801
1.775731667,0.27100271,0.565380485
1.808615587,0.27100271,0.555896137
1.841499507,0.27100271,0.545435909
1.874383427,0.27100271,0.535145152
1.907267346,0.27100271,0.526343549
1.940151266,0.27100271,0.517148342
1.973035186,0.27100271,0.506915403
2.005919106,0.27100271,0.498534638
2.038803025,0.27100271,0.489505094
2.071686945,0.27100271,0.48083963
2.104570865,0.27100271,0.471506527
2.137454785,0.27100271,0.462472407
2.170338704,0.27100271,0.454829148
2.203222624,0.27100271,0.447285883
2.236106544,0.27100271,0.438216171
2.268990464,0.27100271,0.431127622
2.301874383,0.27100271,0.421501927
2.334758303,0.27100271,0.415931878
2.367642223,0.27100271,0.406478227
2.400526143,0.27100271,0.400056962
2.433410062,0.27100271,0.391132763
2.466293982,0.27100271,0.383797646
2.499177902,0.27100271,0.375409719
2.532061822,0.27100271,0.370520894
2.564945742,0.27100271,0.362374379
2.597829661,0.27100271,0.355533031
2.630713581,0.27100271,0.346625109
0.723446235,0.54200542,1.120150977
0.756330155,0.54200542,1.113075124
0.789214074,0.54200542,1.106782015
0.822097994,0.54200542,1.100825416
0.854981914,0.54200542,1.094676699
0.887865834,0.54200542,1.087448394
0.920749753,0.54200542,1.048539836
0.953633673,0.54200542,1.007999774
0.960210457,0.54200542,1.000811287
0.966787241,0.54200542,0.993793216
0.973364025,0.54200542,0.986964821
0.979940809,0.54200542,0.980320347
0.986517593,0.54200542,0.97383109
0.993094377,0.54200542,0.967491677
0.999671161,0.54200542,0.961289692
1.006247945,0.54200542,0.955209646
1.012824729,0.54200542,0.949262924
1.019401513,0.54200542,0.943445246
1.025978297,0.54200542,0.937707156
1.032555081,0.54200542,0.932093726
1.039131865,0.54200542,0.926584935
1.045708648,0.54200542,0.921178092
1.052285432,0.54200542,0.915826595
1.085169352,0.54200542,0.890400075
1.118053272,0.54200542,0.866801594
1.150937192,0.54200542,0.844735376
1.183821111,0.54200542,0.824027352
1.216705031,0.54200542,0.80440796
1.249588951,0.54200542,0.785845601
1.282472871,0.54200542,0.768232143
1.315356791,0.54200542,0.751483627
1.34824071,0.54200542,0.735365185
1.38112463,0.54200542,0.719998808
1.41400855,0.54200542,0.70523699
1.44689247,0.54200542,0.69108726
1.479776389,0.54200542,0.677224857
1.512660309,0.54200542,0.664001524
1.545544229,0.54200542,0.651256028
1.578428149,0.54200542,0.63875377
1.611312068,0.54200542,0.626667561
1.644195988,0.54200542,0.614810664
1.677079908,0.54200542,0.603562354
1.709963828,0.54200542,0.592435392
1.742847747,0.54200542,0.581559551
1.775731667,0.54200542,0.570671553
1.808615587,0.54200542,0.560341508
1.841499507,0.54200542,0.550119828
1.874383427,0.54200542,0.540102074
1.907267346,0.54200542,0.530324676
1.940151266,0.54200542,0.520753229
1.973035186,0.54200542,0.511270379
2.005919106,0.54200542,0.502135497
2.038803025,0.54200542,0.493103602
2.071686945,0.54200542,0.483812681
2.104570865,0.54200542,0.475423105
2.137454785,0.54200542,0.46639051
2.170338704,0.54200542,0.457834787
2.203222624,0.54200542,0.449149839
2.236106544,0.54200542,0.440896362
2.268990464,0.54200542,0.433002152
2.301874383,0.54200542,0.424602432
2.334758303,0.54200542,0.416926569
2.367642223,0.54200542,0.408998754
2.400526143,0.54200542,0.400459574
2.433410062,0.54200542,0.392599579
2.466293982,0.54200542,0.385091661
2.499177902,0.54200542,0.377512986
2.532061822,0.54200542,0.370321222
2.564945742,0.54200542,0.362996907
2.597829661,0.54200542,0.354905193
2.630713581,0.54200542,0.347502087
0.723446235,0.677506775,1.116903816
0.756330155,0.677506775,1.109640323
0.789214074,0.677506775,1.103253381
0.822097994,0.677506775,1.097172682
0.854981914,0.677506775,1.090924704
0.887865834,0.677506775,1.083801675
0.920749753,0.677506775,1.074509226
0.953633673,0.677506775,1.023382548
0.960210457,0.677506775,1.015106446
0.966787241,0.677506775,1.007295456
0.973364025,0.677506775,0.999760543
0.979940809,0.677506775,0.992593152
0.986517593,0.677506775,0.985650018
0.993094377,0.677506775,0.978895547
0.999671161,0.677506775,0.972347147
1.006247945,0.677506775,0.965929851
1.012824729,0.677506775,0.959699504
1.019401513,0.677506775,0.953670715
1.025978297,0.677506775,0.947679456
1.032555081,0.677506775,0.941901519
1.039131865,0.677506775,0.936228015
1.045708648,0.677506775,0.930493809
1.052285432,0.677506775,0.925145706
1.085169352,0.677506775,0.898917449
1.118053272,0.677506775,0.87474818
1.150937192,0.677506775,0.852184602
1.183821111,0.677506775,0.831009643
1.216705031,0.677506775,0.811038821
1.249588951,0.677506775,0.792150553
1.282472871,0.677506775,0.774172507
1.315356791,0.677506775,0.757114988
1.34824071,0.677506775,0.740775795
1.38112463,0.677506775,0.725115935
1.41400855,0.677506775,0.710058102
1.44689247,0.677506775,0.695615561
1.479776389,0.677506775,0.681642578
1.512660309,0.677506775,0.668184555
1.545544229,0.677506775,0.655158572
1.578428149,0.677506775,0.642482628
1.611312068,0.677506775,0.630272796
1.644195988,0.677506775,0.618350911
1.677079908,0.677506775,0.606651467
1.709963828,0.677506775,0.595303657
1.742847747,0.677506775,0.584348879
1.775731667,0.677506775,0.573520447
1.808615587,0.677506775,0.563015708
1.841499507,0.677506775,0.55276342
1.874383427,0.677506775,0.542584114
1.907267346,0.677506775,0.532686893
1.940151266,0.677506775,0.522988124
1.973035186,0.677506775,0.513313403
2.005919106,0.677506775,0.503991635
2.038803025,0.677506775,0.494727915
2.071686945,0.677506775,0.485777818
2.104570865,0.677506775,0.476690828
2.137454785,0.677506775,0.467990363
2.170338704,0.677506775,0.459481319
2.203222624,0.677506775,0.450880967
2.236106544,0.677506775,0.442240661
2.268990464,0.677506775,0.434038597
2.301874383,0.677506775,0.425862328
2.334758303,0.677506775,0.417677134
2.367642223,0.677506775,0.4094101
2.400526143,0.677506775,0.40148525
2.433410062,0.677506775,0.393809615
2.466293982,0.677506775,0.386241229
2.499177902,0.677506775,0.378584077
2.532061822,0.677506775,0.370582846
2.564945742,0.677506775,0.363245149
2.597829661,0.677506775,0.355650704
2.630713581,0.677506775,0.348137607
0.723446235,0.948509485,1.110465838
0.756330155,0.948509485,1.102903431
0.789214074,0.948509485,1.096162335
0.822097994,0.948509485,1.089775961
0.854981914,0.948509485,1.083431112
0.887865834,0.948509485,1.076421714
0.920749753,0.948509485,1.067950093
0.953633673,0.948509485,1.056037618
0.960210457,0.948509485,1.052827504
0.966787241,0.948509485,1.049133676
0.973364025,0.948509485,1.044767816
0.979940809,0.948509485,1.039383093
0.986517593,0.948509485,1.032087583
0.993094377,0.948509485,1.005098375
0.999671161,0.948509485,0.996626987
1.006247945,0.948509485,0.98896379
1.012824729,0.948509485,0.981772763
1.019401513,0.948509485,0.974905881
1.025978297,0.948509485,0.968279161
1.032555081,0.948509485,0.961877599
1.039131865,0.948509485,0.955662747
1.045708648,0.948509485,0.949635356
1.052285432,0.948509485,0.943712865
1.085169352,0.948509485,0.915994667
1.118053272,0.948509485,0.890622446
1.150937192,0.948509485,0.867098676
1.183821111,0.948509485,0.844966177
1.216705031,0.948509485,0.824324093
1.249588951,0.948509485,0.804630941
1.282472871,0.948509485,0.786174432
1.315356791,0.948509485,0.768353172
1.34824071,0.948509485,0.751388738
1.38112463,0.948509485,0.73523031
1.41400855,0.948509485,0.719671859
1.44689247,0.948509485,0.70475092
1.479776389,0.948509485,0.690345686
1.512660309,0.948509485,0.676437845
1.545544229,0.948509485,0.662980177
1.578428149,0.948509485,0.649962438
1.611312068,0.948509485,0.637281669
1.644195988,0.948509485,0.625060146
1.677079908,0.948509485,0.61304193
1.709963828,0.948509485,0.601446987
1.742847747,0.948509485,0.590052371
1.775731667,0.948509485,0.579060185
1.808615587,0.948509485,0.568190266
1.841499507,0.948509485,0.557568546
1.874383427,0.948509485,0.547272666
1.907267346,0.948509485,0.537058159
1.940151266,0.948509485,0.527104119
1.973035186,0.948509485,0.517423325
2.005919106,0.948509485,0.50781312
2.038803025,0.948509485,0.498297561
2.071686945,0.948509485,0.489032012
2.104570865,0.948509485,0.479975816
2.137454785,0.948509485,0.470839601
2.170338704,0.948509485,0.462044966
2.203222624,0.948509485,0.453424016
2.236106544,0.948509485,0.444734672
2.268990464,0.948509485,0.436123033
2.301874383,0.948509485,0.427734645
2.334758303,0.948509485,0.41945467
2.367642223,0.948509485,0.411385935
2.400526143,0.948509485,0.403340775
2.433410062,0.948509485,0.39536487
2.466293982,0.948509485,0.387488582
2.499177902,0.948509485,0.37940442
2.532061822,0.948509485,0.37173146
2.564945742,0.948509485,0.364132188
2.597829661,0.948509485,0.356550559
2.630713581,0.948509485,0.348902276
0.723446235,1.08401084,1.107270048
0.756330155,1.08401084,1.099436542
0.789214074,1.08401084,1.092582802
0.822097994,1.08401084,1.086127897
0.854981914,1.08401084,1.079640392
0.887865834,1.08401084,1.072704514
0.920749753,1.08401084,1.06447797
0.953633673,1.08401084,1.053540359
0.960210457,1.08401084,1.050765476
0.966787241,1.08401084,1.047681828
0.973364025,1.08401084,1.044208228
0.979940809,1.08401084,1.040244177
0.986517593,1.08401084,1.0356099
0.993094377,1.08401084,1.029992295
0.999671161,1.08401084,1.022700285
1.006247945,1.08401084,1.01178816
1.012824729,1.08401084,0.993183628
1.019401513,1.08401084,0.98565374
1.025978297,1.08401084,0.978752117
1.032555081,1.08401084,0.972024846
1.039131865,1.08401084,0.965520351
1.045708648,1.08401084,0.959188495
1.052285432,1.08401084,0.953046918
1.085169352,1.08401084,0.924408761
1.118053272,1.08401084,0.898456607
1.150937192,1.08401084,0.874441922
1.183821111,1.08401084,0.851933468
1.216705031,1.08401084,0.830846815
1.249588951,1.08401084,0.810877916
1.282472871,1.08401084,0.792000237
1.315356791,1.08401084,0.773804662
1.34824071,1.08401084,0.756675289
1.38112463,1.08401084,0.740266611
1.41400855,1.08401084,0.724290933
1.44689247,1.08401084,0.709302397
1.479776389,1.08401084,0.694463835
1.512660309,1.08401084,0.68048574
1.545544229,1.08401084,0.666870087
1.578428149,1.08401084,0.65363714
1.611312068,1.08401084,0.640788653
1.644195988,1.08401084,0.628350869
1.677079908,1.08401084,0.616240097
1.709963828,1.08401084,0.604456528
1.742847747,1.08401084,0.592935907
1.775731667,1.08401084,0.581707004
1.808615587,1.08401084,0.57078355
1.841499507,1.08401084,0.560085736
1.874383427,1.08401084,0.54951907
1.907267346,1.08401084,0.539291254
1.940151266,1.08401084,0.529164839
1.973035186,1.08401084,0.519344555
2.005919106,1.08401084,0.509545504
2.038803025,1.08401084,0.500123348
2.071686945,1.08401084,0.490660937
2.104570865,1.08401084,0.481448553
2.137454785,1.08401084,0.472352499
2.170338704,1.08401084,0.463482834
2.203222624,1.08401084,0.454605008
2.236106544,1.08401084,0.445920826
2.268990464,1.08401084,0.437277994
2.301874383,1.08401084,0.428843939
2.334758303,1.08401084,0.420590475
2.367642223,1.08401084,0.412246213
2.400526143,1.08401084,0.404118251
2.433410062,1.08401084,0.396091322
2.466293982,1.08401084,0.388004795
2.499177902,1.08401084,0.380144665
2.532061822,1.08401084,0.372309321
2.564945742,1.08401084,0.364510963
2.597829661,1.08401084,0.357026062
2.630713581,1.08401084,0.34928288
0.723446235,1.35501355,1.100912531
0.756330155,1.35501355,1.092925751
0.789214074,1.35501355,1.085610295
0.822097994,1.35501355,1.078886502
0.854981914,1.35501355,1.072327345
0.887865834,1.35501355,1.065267188
0.920749753,1.35501355,1.057328132
0.953633673,1.35501355,1.047562243
0.960210457,1.35501355,1.045253347
0.966787241,1.35501355,1.042777177
0.973364025,1.35501355,1.040109619
0.979940809,1.35501355,1.03721371
0.986517593,1.35501355,1.034052555
0.993094377,1.35501355,1.030577335
0.999671161,1.35501355,1.026727356
1.006247945,1.35501355,1.022440378
1.012824729,1.35501355,1.017580368
1.019401513,1.35501355,1.01199396
1.025978297,1.35501355,1.005481671
1.032555081,1.35501355,0.997915513
1.039131865,1.35501355,0.989379953
1.045708648,1.35501355,0.980525933
1.052285432,1.35501355,0.972535495
1.085169352,1.35501355,0.941019844
1.118053272,1.35501355,0.913702282
1.150937192,1.35501355,0.88865413
1.183821111,1.35501355,0.865397269
1.216705031,1.35501355,0.843541941
1.249588951,1.35501355,0.822863027
1.282472871,1.35501355,0.803341046
1.315356791,1.35501355,0.784763392
1.34824071,1.35501355,0.767047015
1.38112463,1.35501355,0.750085399
1.41400855,1.35501355,0.733667342
1.44689247,1.35501355,0.718149879
1.479776389,1.35501355,0.702919583
1.512660309,1.35501355,0.688515932
1.545544229,1.35501355,0.674468809
1.578428149,1.35501355,0.660962151
1.611312068,1.35501355,0.647637823
1.644195988,1.35501355,0.634856824
1.677079908,1.35501355,0.622520829
1.709963828,1.35501355,0.610313869
1.742847747,1.35501355,0.598591906
1.775731667,1.35501355,0.587201611
1.808615587,1.35501355,0.575821238
1.841499507,1.35501355,0.564794377
1.874383427,1.35501355,0.554052157
1.907267346,1.35501355,0.543553022
1.940151266,1.35501355,0.533240037
1.973035186,1.35501355,0.523123554
2.005919106,1.35501355,0.513236193
2.038803025,1.35501355,0.503481581
2.071686945,1.35501355,0.493865528
2.104570865,1.35501355,0.484443393
2.137454785,1.35501355,0.475144125
2.170338704,1.35501355,0.466047023
2.203222624,1.35501355,0.457104758
2.236106544,1.35501355,0.448225627
2.268990464,1.35501355,0.439506209
2.301874383,1.35501355,0.430909466
2.334758303,1.35501355,0.4223633
2.367642223,1.35501355,0.413893353
2.400526143,1.35501355,0.405650231
2.433410062,1.35501355,0.39749029
2.466293982,1.35501355,0.38937714
2.499177902,1.35501355,0.381248123
2.532061822,1.35501355,0.373351387
2.564945742,1.35501355,0.365605947
2.597829661,1.35501355,0.357713603
2.630713581,1.35501355,0.350077788
