Tr,Pr,bias corrected model,Nist,bias uncorrected model, upper,lower,bias,PR_alpha,,,,
1.486215353,1.084407575,0.691767278,0.69156045,0.752077949,0.70897272,0.674561835,-0.060310671,0.714376116,,,,
1.502798748,1.084407575,0.684651184,0.684432203,0.745190392,0.701856626,0.667445741,-0.060539208,0.706299023,,,,
1.519382144,1.084407575,0.677657055,0.677425946,0.738302834,0.694862498,0.660451613,-0.060645779,0.698311917,,,,
1.535965539,1.084407575,0.670773627,0.670536649,0.731415277,0.687979069,0.653568184,-0.06064165,0.690413329,,,,
1.552548935,1.084407575,0.663994987,0.663759561,0.724527719,0.681200429,0.646789544,-0.060532732,0.682601829,,,,
1.569132331,1.084407575,0.657319467,0.657090198,0.717640162,0.674524909,0.640114024,-0.060320695,0.674876026,,,,
1.585715726,1.084407575,0.650746865,0.650524318,0.710752605,0.667952307,0.633541422,-0.06000574,0.667234564,,,,
1.602299122,1.084407575,0.644275971,0.644057908,0.703865047,0.661481414,0.627070529,-0.059589076,0.659676125,,,,
1.618882518,1.084407575,0.637903542,0.637687167,0.69697749,0.655108985,0.6206981,-0.059073948,0.652199421,,,,
1.635465913,1.084407575,0.631624752,0.631408491,0.690089932,0.648830194,0.614419309,-0.058465181,0.644803201,,,,
1.652049309,1.084407575,0.6254344,0.625218462,0.683202375,0.642639843,0.608228958,-0.057767975,0.637486244,,,,
1.668632704,1.084407575,0.619327997,0.619113837,0.676314818,0.63653344,0.602122554,-0.056986821,0.630247358,,,,
1.6852161,1.084407575,0.613302212,0.613091534,0.66942726,0.630507655,0.59609677,-0.056125048,0.623085384,,,,
1.701799496,1.084407575,0.60735467,0.60714862,0.662539703,0.624560113,0.590149228,-0.055185033,0.615999188,,,,
1.718382891,1.084407575,0.601483399,0.601282311,0.655652146,0.618688841,0.584277956,-0.054168747,0.608987665,,,,
1.734966287,1.084407575,0.595686328,0.59548995,0.648764588,0.61289177,0.578480885,-0.05307826,0.602049737,,,,
1.751549683,1.084407575,0.589961066,0.589769013,0.641877031,0.607166508,0.572755623,-0.051915965,0.595184352,,,,
1.768133078,1.084407575,0.584304969,0.584117089,0.634989473,0.601510412,0.567099527,-0.050684504,0.588390481,,,,
1.784716474,1.084407575,0.578715378,0.57853188,0.628101916,0.59592082,0.561509935,-0.049386538,0.581667121,,,,
1.801299869,1.084407575,0.573189834,0.573011196,0.621214359,0.590395276,0.555984391,-0.048024525,0.575013291,,,,
1.817883265,1.084407575,0.567726187,0.567552942,0.614326801,0.58493163,0.550520745,-0.046600614,0.568428034,,,,
1.834466661,1.084407575,0.562322566,0.56215512,0.607439244,0.579528008,0.545117123,-0.045116678,0.561910412,,,,
1.851050056,1.084407575,0.556977259,0.556815818,0.600551687,0.574182702,0.539771817,-0.043574427,0.555459511,,,,
1.867633452,1.084407575,0.551688599,0.551533207,0.593664129,0.568894041,0.534483156,-0.04197553,0.549074437,,,,
1.884216848,1.084407575,0.546454876,0.546305541,0.586776572,0.563660318,0.529249433,-0.040321696,0.542754314,,,,
1.900800243,1.084407575,0.541274334,0.541131144,0.579889014,0.558479777,0.524068892,-0.03861468,0.536498287,,,,
1.917383639,1.084407575,0.536145222,0.536008413,0.573001457,0.553350664,0.518939779,-0.036856235,0.530305519,,,,
1.933967034,1.084407575,0.531065876,0.530935813,0.5661139,0.548271318,0.513860433,-0.035048024,0.524175191,,,,
1.95055043,1.084407575,0.526034807,0.525911869,0.559226342,0.543240249,0.508829364,-0.033191536,0.518106501,,,,
1.967133826,1.084407575,0.521050731,0.52093517,0.552338785,0.538256173,0.503845288,-0.031288054,0.512098665,,,,
1.983717221,1.084407575,0.516112525,0.51600436,0.545451228,0.533317968,0.498907083,-0.029338702,0.506150916,,,,
2.000300617,1.084407575,0.5112191,0.511118138,0.53856367,0.528424542,0.494013657,-0.02734457,0.500262501,,,,
2.016884013,1.084407575,0.506369233,0.506275254,0.531676113,0.523574675,0.48916379,-0.02530688,0.494432684,,,,
2.033467408,1.084407575,0.501561473,0.501474509,0.524788555,0.518766915,0.48435603,-0.023227083,0.488660743,,,,
2.050050804,1.084407575,0.496794197,0.496714748,0.517900998,0.513999639,0.479588754,-0.021106801,0.482945973,,,,
2.066634199,1.084407575,0.492065862,0.491994862,0.511013441,0.509271305,0.474860419,-0.018947579,0.47728768,,,,
2.083217595,1.084407575,0.487375356,0.487313784,0.504125883,0.504580799,0.470169914,-0.016750527,0.471685187,,,,
2.099800991,1.084407575,0.482722231,0.482670487,0.497238326,0.499927673,0.465516788,-0.014516095,0.466137828,,,,
2.116384386,1.084407575,0.478106581,0.478063982,0.490350769,0.495312024,0.460901138,-0.012244187,0.460644951,,,,
2.132967782,1.084407575,0.473528478,0.473493317,0.483463211,0.49073392,0.456323035,-0.009934733,0.455205918,,,,
2.149551178,1.084407575,0.468987153,0.468957576,0.476575654,0.486192595,0.45178171,-0.007588501,0.449820102,,,,
2.166134573,1.084407575,0.464480427,0.464455874,0.469688096,0.48168587,0.447274985,-0.005207669,0.444486887,,,,
2.182717969,1.084407575,0.460004948,0.459987359,0.462800539,0.477210391,0.442799506,-0.002795591,0.439205672,,,,
2.199301364,1.084407575,0.455557464,0.455551211,0.455912982,0.472762906,0.438352021,-0.000355518,0.433975864,,,,
2.21588476,1.084407575,0.451136711,0.451146636,0.449025424,0.468342154,0.433931269,0.002111287,0.428796884,,,,
2.232468156,1.084407575,0.446744801,0.446772869,0.442137867,0.463950244,0.429539359,0.004606934,0.423668161,,,,
2.249051551,1.084407575,0.442386777,0.442429172,0.435250309,0.459592219,0.425181334,0.007136467,0.418589137,,,,
2.265634947,1.084407575,0.438067757,0.438114832,0.428362752,0.455273199,0.420862314,0.009705004,0.413559263,,,,
2.282218343,1.084407575,0.433788563,0.43382916,0.421475195,0.450994006,0.41658312,0.012313368,0.408578,,,,
2.298801738,1.084407575,0.429542365,0.429571491,0.414587637,0.446747808,0.412336922,0.014954728,0.40364482,,,,
2.315385134,1.084407575,0.425315364,0.425341182,0.40770008,0.442520806,0.408109921,0.017615284,0.398759203,,,,
2.331968529,1.084407575,0.42109306,0.42113761,0.400812523,0.438298502,0.403887617,0.020280537,0.393920639,,,,
2.348551925,1.084407575,0.416870225,0.416960174,0.393924965,0.434075668,0.399664782,0.02294526,0.389128627,,,,
2.365135321,1.084407575,0.412659008,0.412808293,0.387037408,0.42986445,0.395453565,0.0256216,0.384382675,,,,
2.381718716,1.084407575,0.408488232,0.408681403,0.38014985,0.425693674,0.391282789,0.028338381,0.379682299,,,,
2.398302112,1.084407575,0.40439006,0.40457896,0.373262293,0.421595503,0.387184618,0.031127767,0.375027025,,,,
2.414885508,1.084407575,0.400377639,0.400500435,0.366374736,0.417583082,0.383172196,0.034002903,0.370416384,,,,
2.431468903,1.084407575,0.396425668,0.396445317,0.359487178,0.413631111,0.379220226,0.03693849,0.365849918,,,,
2.448052299,1.084407575,0.392469418,0.392413112,0.352599621,0.40967486,0.375263975,0.039869797,0.361327177,,,,
2.464635694,1.084407575,0.388431724,0.38840334,0.345712064,0.405637166,0.371226281,0.04271966,0.356847715,,,,
2.48121909,1.084407575,0.384272088,0.384415536,0.338824506,0.40147753,0.367066645,0.045447582,0.352411098,,,,
2.497802486,1.084407575,0.380033863,0.380449248,0.331936949,0.397239306,0.362828421,0.048096915,0.348016897,,,,
2.514385881,1.084407575,0.375856029,0.37650404,0.325049391,0.393061472,0.358650587,0.050806638,0.343664689,,,,
2.530969277,1.084407575,0.371924677,0.372579488,0.318161834,0.38913012,0.354719235,0.053762843,0.33935406,,,,
2.547552673,1.084407575,0.368366701,0.368675181,0.311274277,0.385572144,0.351161259,0.057092425,0.335084602,,,,
2.564136068,1.084407575,0.365122854,0.364790718,0.304386719,0.382328297,0.347917411,0.060736135,0.330855914,,,,
2.580719464,1.084407575,0.361860189,0.360925712,0.297499162,0.379065632,0.344654747,0.064361027,0.3266676,,,,
2.597302859,1.084407575,0.357978861,0.357079787,0.290611605,0.375184303,0.340773418,0.067367256,0.322519273,,,,
2.613886255,1.084407575,0.352732843,0.353252577,0.283724047,0.369938286,0.335527401,0.069008796,0.31841055,,,,
2.630469651,1.084407575,0.345433414,0.349443728,0.27683649,0.362638857,0.328227972,0.068596924,0.314341054,,,,
0.723379154,1.355509468,1.10110139,1.101838327,1.072665101,1.118306833,1.083895948,0.028436289,1.222365456,,,,
0.73996255,1.355509468,1.097302236,1.09753223,1.065777544,1.114507679,1.080096794,0.031524692,1.207269026,,,,
0.756545945,1.355509468,1.093390843,1.09351844,1.058889986,1.110596285,1.0761854,0.034500856,1.192433074,,,,
0.773129341,1.355509468,1.089544719,1.089738354,1.052002429,1.106750162,1.072339277,0.03754229,1.177849079,,,,
0.789712736,1.355509468,1.085915088,1.086136787,1.045114872,1.10312053,1.068709645,0.040800216,1.163508978,,,,
0.806296132,1.355509468,1.082543111,1.082660683,1.038227314,1.099748553,1.065337668,0.044315796,1.149405127,,,,
0.822879528,1.355509468,1.079324009,1.07925778,1.031339757,1.096529451,1.062118566,0.047984252,1.135530274,,,,
0.839462923,1.355509468,1.076048521,1.075875257,1.0244522,1.093253964,1.058843079,0.051596322,1.12187753,,,,
0.856046319,1.355509468,1.072512511,1.072458283,1.017564642,1.089717954,1.055307069,0.054947869,1.108440345,,,,
0.872629715,1.355509468,1.068640428,1.068947938,1.010677085,1.085845871,1.051434986,0.057963343,1.095212485,,,,
0.88921311,1.355509468,1.064543511,1.065277776,1.003789527,1.081748954,1.047338069,0.060753984,1.08218801,,,,
0.905796506,1.355509468,1.060452004,1.061368647,0.99690197,1.077657447,1.043246562,0.063550034,1.069361258,,,,
0.922379901,1.355509468,1.056524139,1.057121492,0.990014413,1.073729581,1.039318696,0.066509726,1.056726821,,,,
0.938963297,1.355509468,1.05261554,1.05240535,0.983126855,1.069820982,1.035410097,0.069488685,1.044279536,,,,
0.955546693,1.355509468,1.04814324,1.047031255,0.976239298,1.065348683,1.030937798,0.071903942,1.032014466,,,,
0.972130088,1.355509468,1.042157823,1.040700796,0.969351741,1.059363266,1.024952381,0.072806083,1.019926889,,,,
0.988713484,1.355509468,1.033641514,1.032944021,0.962464183,1.050846956,1.016436071,0.071177331,1.008012281,,,,
1.00529688,1.355509468,1.021923744,1.023040314,0.955576626,1.039129187,1.004718301,0.066347118,0.996266308,,,,
1.021880275,1.355509468,1.007021456,1.009520905,0.948689068,1.024226899,0.989816013,0.058332388,0.984684814,,,,
1.038463671,1.355509468,0.989726317,0.990029164,0.941801511,1.006931759,0.972520874,0.047924806,0.973263812,,,,
1.055047066,1.355509468,0.971376915,0.969159785,0.934913954,0.988582358,0.954171473,0.036462962,0.961999472,,,,
1.071630462,1.355509468,0.953410587,0.952838866,0.928026396,0.97061603,0.936205145,0.025384191,0.950888114,,,,
1.088213858,1.355509468,0.936898611,0.9380267,0.921138839,0.954104053,0.919693168,0.015759772,0.9399262,,,,
1.104797253,1.355509468,0.922268884,0.92404178,0.914251281,0.939474327,0.905063442,0.008017603,0.929110329,,,,
1.121380649,1.355509468,0.909315385,0.910726444,0.907363724,0.926520827,0.892109942,0.00195166,0.918437222,,,,
1.137964045,1.355509468,0.89744791,0.897970414,0.900476167,0.914653353,0.880242468,-0.003028256,0.907903725,,,,
1.15454744,1.355509468,0.886031002,0.88569666,0.893588609,0.903236444,0.868825559,-0.007557608,0.897506797,,,,
1.171130836,1.355509468,0.874647312,0.873850827,0.886701052,0.891852755,0.85744187,-0.01205374,0.887243506,,,,
1.187714231,1.355509468,0.863190471,0.862392394,0.879813495,0.880395914,0.845985029,-0.016623023,0.877111023,,,,
1.204297627,1.355509468,0.851793829,0.851289297,0.872925937,0.868999272,0.834588386,-0.021132108,0.867106618,,,,
1.220881023,1.355509468,0.840675777,0.840514962,0.86603838,0.85788122,0.823470335,-0.025362602,0.857227655,,,,
1.237464418,1.355509468,0.829998329,0.830046664,0.859150822,0.847203771,0.812792886,-0.029152494,0.847471585,,,,
1.254047814,1.355509468,0.819800345,0.819864557,0.852263265,0.837005787,0.802594902,-0.03246292,0.837835947,,,,
1.270631209,1.355509468,0.810012203,0.809951043,0.845375708,0.827217645,0.79280676,-0.035363505,0.82831836,,,,
1.287214605,1.355509468,0.80051766,0.800290349,0.83848815,0.817723103,0.783312218,-0.03797049,0.81891652,,,,
1.303798001,1.355509468,0.791217436,0.790868208,0.831600593,0.808422879,0.774011994,-0.040383157,0.809628197,,,,
1.320381396,1.355509468,0.782063543,0.781671627,0.824713036,0.799268986,0.764858101,-0.042649492,0.800451232,,,,
1.336964792,1.355509468,0.773058026,0.772688701,0.817825478,0.790263469,0.755852583,-0.044767452,0.791383534,,,,
1.353548188,1.355509468,0.76422902,0.763908473,0.810937921,0.781434462,0.747023577,-0.046708901,0.782423076,,,,
1.370131583,1.355509468,0.755603371,0.755320817,0.804050363,0.772808813,0.738397928,-0.048446993,0.773567893,,,,
1.386714979,1.355509468,0.74718994,0.746916344,0.797162806,0.764395383,0.729984498,-0.049972866,0.76481608,,,,
1.403298374,1.355509468,0.738977642,0.738686322,0.790275249,0.756183085,0.721772199,-0.051297607,0.756165787,,,,
1.41988177,1.355509468,0.730943852,0.730622613,0.783387691,0.748149295,0.71373841,-0.052443839,0.747615221,,,,
1.436465166,1.355509468,0.723065494,0.722717612,0.776500134,0.740270937,0.705860052,-0.05343464,0.739162638,,,,
1.453048561,1.355509468,0.715326607,0.714964203,0.769612577,0.73253205,0.698121164,-0.05428597,0.730806348,,,,
1.469631957,1.355509468,0.707720085,0.707355714,0.762725019,0.724925528,0.690514643,-0.055004934,0.722544707,,,,
1.486215353,1.355509468,0.700244853,0.699885879,0.755837462,0.717450296,0.683039411,-0.055592609,0.714376116,,,,
1.502798748,1.355509468,0.692901414,0.692548809,0.748949904,0.710106856,0.675695971,-0.056048491,0.706299023,,,,
1.519382144,1.355509468,0.685688427,0.685338956,0.742062347,0.70289387,0.668482984,-0.05637392,0.698311917,,,,
1.535965539,1.355509468,0.678601524,0.678251095,0.73517479,0.695806967,0.661396081,-0.056573266,0.690413329,,,,
1.552548935,1.355509468,0.671634097,0.671280291,0.728287232,0.688839539,0.654428654,-0.056653136,0.682601829,,,,
1.569132331,1.355509468,0.664778973,0.664421887,0.721399675,0.681984416,0.647573531,-0.056620702,0.674876026,,,,
1.585715726,1.355509468,0.658029875,0.657671478,0.714512118,0.675235317,0.640824432,-0.056482243,0.667234564,,,,
1.602299122,1.355509468,0.651382047,0.651024894,0.70762456,0.66858749,0.634176605,-0.056242513,0.659676125,,,,
1.618882518,1.355509468,0.644832067,0.644478188,0.700737003,0.662037509,0.627626624,-0.055904936,0.652199421,,,,
1.635465913,1.355509468,0.638377195,0.638027616,0.693849445,0.655582638,0.621171753,-0.05547225,0.644803201,,,,
1.652049309,1.355509468,0.632014743,0.631669628,0.686961888,0.649220186,0.614809301,-0.054947145,0.637486244,,,,
1.668632704,1.355509468,0.625741722,0.625400852,0.680074331,0.642947164,0.608536279,-0.054332609,0.630247358,,,,
1.6852161,1.355509468,0.619554836,0.619218085,0.673186773,0.636760279,0.602349394,-0.053631937,0.623085384,,,,
1.701799496,1.355509468,0.613450695,0.613118281,0.666299216,0.630656138,0.596245253,-0.052848521,0.615999188,,,,
1.718382891,1.355509468,0.607426057,0.607098543,0.659411658,0.6246315,0.590220615,-0.051985601,0.608987665,,,,
1.734966287,1.355509468,0.601477983,0.60115611,0.652524101,0.618683426,0.584272541,-0.051046118,0.602049737,,,,
1.751549683,1.355509468,0.595603858,0.595288354,0.645636544,0.612809301,0.578398415,-0.050032686,0.595184352,,,,
1.768133078,1.355509468,0.589801312,0.58949277,0.638748986,0.607006755,0.572595869,-0.048947674,0.588390481,,,,
1.784716474,1.355509468,0.584068116,0.583766966,0.631861429,0.601273559,0.566862674,-0.047793313,0.581667121,,,,
1.801299869,1.355509468,0.578402104,0.578108662,0.624973872,0.595607546,0.561196661,-0.046571768,0.575013291,,,,
1.817883265,1.355509468,0.57280114,0.572515677,0.618086314,0.590006583,0.555595698,-0.045285174,0.568428034,,,,
1.834466661,1.355509468,0.567263133,0.566985932,0.611198757,0.584468576,0.550057691,-0.043935623,0.561910412,,,,
1.851050056,1.355509468,0.561786056,0.561517434,0.604311199,0.578991499,0.544580614,-0.042525143,0.555459511,,,,
1.867633452,1.355509468,0.556367964,0.55610828,0.597423642,0.573573406,0.539162521,-0.041055678,0.549074437,,,,
1.884216848,1.355509468,0.551006997,0.550756648,0.590536085,0.568212439,0.533801554,-0.039529088,0.542754314,,,,
1.900800243,1.355509468,0.545701385,0.545460793,0.583648527,0.562906827,0.528495942,-0.037947143,0.536498287,,,,
1.917383639,1.355509468,0.540449454,0.540219044,0.57676097,0.557654896,0.523244011,-0.036311516,0.530305519,,,,
1.933967034,1.355509468,0.53524964,0.535029798,0.569873413,0.552455082,0.518044197,-0.034623773,0.524175191,,,,
1.95055043,1.355509468,0.530100496,0.52989152,0.562985855,0.547305938,0.512895053,-0.032885359,0.518106501,,,,
1.967133826,1.355509468,0.52500067,0.524802735,0.556098298,0.542206113,0.507795228,-0.031097628,0.512098665,,,,
1.983717221,1.355509468,0.519948847,0.51976203,0.54921074,0.537154289,0.502743404,-0.029261894,0.506150916,,,,
2.000300617,1.355509468,0.514943667,0.514768046,0.542323183,0.53214911,0.497738225,-0.027379516,0.500262501,,,,
2.016884013,1.355509468,0.50998368,0.509819479,0.535435626,0.527189122,0.492778237,-0.025451946,0.494432684,,,,
2.033467408,1.355509468,0.505067366,0.504915075,0.528548068,0.522272809,0.487861923,-0.023480702,0.488660743,,,,
2.050050804,1.355509468,0.500193272,0.500053629,0.521660511,0.517398715,0.482987829,-0.021467239,0.482945973,,,,
2.066634199,1.355509468,0.495360202,0.495233982,0.514772954,0.512565644,0.478154759,-0.019412752,0.47728768,,,,
2.083217595,1.355509468,0.490567362,0.490455018,0.507885396,0.507772805,0.473361919,-0.017318034,0.471685187,,,,
2.099800991,1.355509468,0.485814321,0.485715665,0.500997839,0.503019763,0.468608878,-0.015183518,0.466137828,,,,
2.116384386,1.355509468,0.481100711,0.481014888,0.494110281,0.498306154,0.463895269,-0.01300957,0.460644951,,,,
2.132967782,1.355509468,0.476425757,0.476351692,0.487222724,0.4936312,0.459220315,-0.010796967,0.455205918,,,,
2.149551178,1.355509468,0.471787874,0.471725118,0.480335167,0.488993316,0.454582431,-0.008547293,0.449820102,,,,
2.166134573,1.355509468,0.467184679,0.467134242,0.473447609,0.484390122,0.449979237,-0.00626293,0.444486887,,,,
2.182717969,1.355509468,0.46261363,0.46257817,0.466560052,0.479819072,0.445408187,-0.003946422,0.439205672,,,,
2.199301364,1.355509468,0.458073133,0.458056044,0.459672495,0.475278576,0.440867691,-0.001599361,0.433975864,,,,
2.21588476,1.355509468,0.453563587,0.453567034,0.452784937,0.470769029,0.436358144,0.00077865,0.428796884,,,,
2.232468156,1.355509468,0.449087515,0.449110337,0.44589738,0.466292957,0.431882072,0.003190135,0.423668161,,,,
2.249051551,1.355509468,0.444648239,0.444685182,0.439009822,0.461853682,0.427442797,0.005638417,0.418589137,,,,
2.265634947,1.355509468,0.440247273,0.440290822,0.432122265,0.457452715,0.42304183,0.008125008,0.413559263,,,,
2.282218343,1.355509468,0.435881675,0.435926533,0.425234708,0.453087118,0.418676232,0.010646967,0.408578,,,,
2.298801738,1.355509468,0.431543313,0.431591619,0.41834715,0.448748756,0.41433787,0.013196163,0.40364482,,,,
2.315385134,1.355509468,0.427221565,0.427285406,0.411459593,0.444427007,0.410016122,0.015761972,0.398759203,,,,
2.331968529,1.355509468,0.422909311,0.423007241,0.404572035,0.440114754,0.405703869,0.018337276,0.393920639,,,,
2.348551925,1.355509468,0.418609539,0.418756494,0.397684478,0.435814982,0.401404097,0.020925061,0.389128627,,,,
2.365135321,1.355509468,0.414338031,0.414532554,0.390796921,0.431543474,0.397132588,0.02354111,0.384382675,,,,
2.381718716,1.355509468,0.410118112,0.410334831,0.383909363,0.427323555,0.392912669,0.026208749,0.379682299,,,,
2.398302112,1.355509468,0.405967128,0.406162753,0.377021806,0.423172571,0.388761686,0.028945322,0.375027025,,,,
2.414885508,1.355509468,0.401880177,0.402015766,0.370134249,0.41908562,0.384674735,0.031745929,0.370416384,,,,
2.431468903,1.355509468,0.39782145,0.397893333,0.363246691,0.415026893,0.380616008,0.034574759,0.365849918,,,,
2.448052299,1.355509468,0.393733371,0.393794935,0.356359134,0.410938813,0.376527928,0.037374237,0.361327177,,,,
2.464635694,1.355509468,0.389566217,0.389720067,0.349471576,0.406771659,0.372360774,0.04009464,0.356847715,,,,
2.48121909,1.355509468,0.385317894,0.385668242,0.342584019,0.402523337,0.368112452,0.042733875,0.352411098,,,,
2.497802486,1.355509468,0.381061398,0.381638987,0.335696462,0.398266841,0.363855956,0.045364937,0.348016897,,,,
2.514385881,1.355509468,0.376934799,0.37763184,0.328808904,0.394140242,0.359729357,0.048125895,0.343664689,,,,
2.530969277,1.355509468,0.373080771,0.373646358,0.321921347,0.390286213,0.355875328,0.051159424,0.33935406,,,,
2.547552673,1.355509468,0.369547435,0.369682107,0.31503379,0.386752877,0.352341992,0.054513645,0.335084602,,,,
2.564136068,1.355509468,0.366188498,0.365738668,0.308146232,0.383393941,0.348983055,0.058042266,0.330855914,,,,
2.580719464,1.355509468,0.362613135,0.361815633,0.301258675,0.379818577,0.345407692,0.06135446,0.3266676,,,,
2.597302859,1.355509468,0.358224337,0.357912607,0.294371117,0.375429779,0.341018894,0.063853219,0.322519273,,,,
2.613886255,1.355509468,0.352350161,0.354029205,0.28748356,0.369555604,0.335144719,0.064866601,0.31841055,,,,
2.630469651,1.355509468,0.344430436,0.350165053,0.280596003,0.361635879,0.327224994,0.063834433,0.314341054,,,,
